,Spill Number,Date Spill Reported,Spill Name,County,City/Town,Address,
1908,2106729,10/19/2021,HOLLAND RESIDENCE ,St Lawrence,  OGDENSBURG ,  203 LOVEJOY RD , 
1909,2106731,10/19/2021,SOIL ,Dutchess,  WAPPINGERS FALL ,  2 SPLIT TREE DRIVE , 
1910,2106732,10/19/2021,SUNOCO ,Dutchess,  POUGHKEEPSIE ,  740 MAIN ST , 
1911,2106733,10/19/2021,SUNOCO ,Dutchess,  POUGHKEEPSIE ,  740 MAIN ST , 
1912,2106734,10/19/2021,HOLLAND - UST ,Westchester,  WHITE PLAINS ,  257 SOUNDVIEW AVE , 
1913,2106735,10/19/2021,RESIDENITAL ,Dutchess,  POUGHKEEPSIE ,  36 KERR RD , 
1914,2106736,10/19/2021,GAS STATION ,Chemung,  ELMIRA ,  300 MAPLE AVE , 
1915,2106737,10/19/2021,AUTOZONE AUTO PARTS ,Suffolk,  BRENTWOOD ,  480 SUFFOLK AVE , 
1916,2106738,10/19/2021,KOPPER - VAULTED AST ,Westchester,  NEW ROCHELLE ,  113 CHURCH ST , 
1917,2106739,10/19/2021,O'BRIEN - UST ,Putnam,  BREWSTER ,  430 BREWSTER HILL RD , 
1918,2106740,10/19/2021,SOIL ,Oswego,  NEW HAVEN ,  3565 CT RT6 , 
1919,2106741,10/19/2021,GENEVA SURGE LAB ,Ontario,  GENEVA ,  101 CASTLE CREEK DR , 
1920,2106742,10/19/2021,UNKNOWN ,Nassau,  GLEN HEAD ,  21 KNOLLS LANE , 
1921,2106743,10/19/2021,STORM DRAIN ,Queens,  EAST ELMHURST ,  TERMINAL A , 
1922,2106744,10/19/2021,RESIDENCE ,Kings,  BROOKLIN ,  47 CUMBERLAND ST , 
1923,2106745,10/19/2021,JW DIDADO ,Columbia,  HUDSON ,  28 BAKER RD , 
1924,2106746,10/19/2021,RESIDENCE ,Nassau,  NEW HYDE PARK ,  1305 PARK AVE , 
1925,2106748,10/19/2021,STOP AND SHOP ,Suffolk,  SOUTH SETAUKET ,  260 POND PATH , 
1926,2106747,10/19/2021,NAT GRID YARD ,Niagara,  NIAGARA FALLS ,  1720 NEW RD , 
1927,2106749,10/19/2021,VERTICAL ENERGY LEASE ,Cattaraugus,  OLEAN ,  2 MILE RD , 
1928,2106750,10/19/2021,RESIDENTIAL RENTAL UNIT ,Washington,  GRANVILLE ,  7849 ST RT 22 , 
1929,2106751,10/19/2021,R&L CARRIERS TERMINAL ,Erie,  TONAWANDA ,  5555 RIVER RD , 
1930,2106752,10/19/2021,CUMBERLAND FARMS #3182 ,Washington,  WHITEHALL ,  191 BROADWAY , 
1931,2106753,10/19/2021,ORANGE AND ROCKLAND UTIL ,Rockland,  POMONA ,  15 PHYLLIS DR , 
1932,2106754,10/19/2021,RESIDENTIAL ,Orange,  warwick ,  Vinters way , 
1933,2106755,10/19/2021,GOROVOY RESIDENCE ,Columbia,  ANCRAM ,  2405 RTE 82 , 
1934,2106756,10/19/2021,XPO LOGISTICS ,Orange,  MONTGOMERY ,  120 NEELEYTOWN RD , 
1935,2106757,10/19/2021,RUPTURED SADDLE TANK ,Westchester,  BEDFORD ,  MP 16.6 NORTHBOUND I-684 , 
1936,2106758,10/19/2021,I-684 NORTH SADDLE TANK ,Westchester,  KATONAH ,  I-684 NORTH MM 16.6 , 
1937,2106759,10/19/2021,ROADWAY ,Rensselaer,  SCHODACK ,  995 US RT 9 , 
1938,2106760,10/20/2021,POLE W1/TREE AND SOIL ,Westchester,  SCARSDALE ,  29 RUGBY LANE , 
1939,2106761,10/20/2021,AMERICAN ROCK SALT /HAMPTON CORNERS MINE ,Livingston,  MT MORRIS ,  5520 RTE 63 , 
1940,2106762,10/20/2021,POLE T13 ,Westchester,  YONKERS ,  136 CENTRAL PARK AVE , 
1941,2106763,10/20/2021,PAVEMENT ,Orange,  NEWBURGH ,  3 EXPRESS DRIVE , 
1942,2106764,10/20/2021,RON AND FRANK SIMMONS ,Montgomery,  CANAJOHARIE ,  323 HERRICK STREET , 
1943,2106765,10/20/2021,COUNTY WASTE ,Saratoga,  MECHANICVILLE ,  TRAIL WOODFIELD BLVD AND SPRINGFIELD DR , 
1944,2106766,10/20/2021,PILOT/FLYING J TRUCK STOP ,Genesee,  PEMBROKE ,  8484 ALLEGHANY ROAD , 
1945,2106767,10/20/2021,DEFEDE RESIDENCE ,Suffolk,  SMITHTOWN ,  20 BLANCHARD ST , 
1946,2106768,10/20/2021,OAKRIDGE WASTE ,Putnam,  BREWSTER ,  568 N MAIN ST , 
1947,2106769,10/20/2021,ROADWAY ,Nassau,  BALDWIN ,  2293 CENTRAL AVE , 
1948,2106770,10/20/2021,ROCHESTER GAS AND ELECTRIC TRUCK ,Monroe,  WEBSTER ,  282 SALT RD , 
1949,2106771,10/20/2021,RAZAK RESIDENCE ,Rockland,  STONY POINT ,  1 WOODRUM DRIVE , 
1950,2106772,10/20/2021,COMMERCIAL ,Erie,  BUFFALO ,  OHIO STREET CSX RAILYARD , 
1951,2106773,10/20/2021,AAA CARTING ,Putnam,  MAHOPAC ,  V/O 409 BALDWIN PLACE RD , 
1952,2106774,10/20/2021,LAGUARDIA AIRPORT ,Queens,  QUEENS ,  AIRPORT , 
1953,2106775,10/20/2021,LOCK E4 ,Saratoga,  WATERFORD ,  FLIGHT LOCK RD , 
1954,2106776,10/20/2021,#3 WIND FARM ,Lewis,  HARRISBURG ,  OFF OF VARY RD , 
1955,2106780,10/20/2021,RESIDENCE ,Suffolk,  SHIRLEY ,  397 ROWLINSON DR , 
1956,2106781,10/20/2021,TRANSFORMER ONTO BLACK TOP ,Ontario,  GENEVA ,  152 BORDER CITY RD , 
1957,2106782,10/20/2021,RESIDENTIAL-2056 COUNTY RT 176 ,Oswego,  FULTON ,  2056 COUNTY RT 176 , 
1958,2106797,10/20/2021,OPTI-PRO SYSTEMS ,Wayne,  ONTARIO ,  6314 DEAN PARKWAY , 
1959,2106783,10/20/2021,SUNOCO DISPENSER FAILURE ,St Lawrence,  HAMMOND ,  3301 COUNTY ROUTE 6 , 
1960,2106784,10/20/2021,INDUSTRIAL ,Niagara,  NIAGARA FALLS ,  4400 ROYAL AVE , 
1961,2106785,10/20/2021,TOPS/SUNOCO SPILL BUCKET FAILURE ,Livingston,  DANSVILLE ,  35 FRANKLIN PLAZA , 
1962,2106786,10/20/2021,SILVER LAKE ,Suffolk,  GREENPORT ,  3RD STREET , 
1963,2106787,10/20/2021,VIAGGIO RESTAURANT ,Nassau,  ROCKVILLE CENTRE ,  322 SUNRISE HIGHWAY , 
1964,2106788,10/20/2021,GAS STATION ,Chemung,  ELMIRA ,  300 MAPLE AVE , 
1965,2106789,10/20/2021,KENNY ESTEVEZ RESIDENCE ,Suffolk,  BRIGHTWATERS ,  559 MANATUCK BLVD , 
1966,2106790,10/20/2021,RESIDENCE ,Suffolk,  EAST SETAUKET ,  15 LONGHORN LANE , 
1967,2106791,10/20/2021,RESIDENCE ,Suffolk,  BRIGHTWATERS ,  559 MANATUCK BLVD , 
1968,2106792,10/20/2021,MALONE RESIDENCE ,Suffolk,  EAST QUOGUE ,  25 TARPON RD , 
1969,2106793,10/20/2021,NORLITE ODOR ,Albany,  COHOES ,  6 CONGRESS ST , 
1970,2106794,10/20/2021,INSIDE THE TRAILOR FLOOR ,Orange,  MONTGOMERY ,  120 NEELY TOWN RD , 
1971,2106795,10/21/2021,MAIN TERMINAL GATE 2 ,Westchester,  WHITE PLAINS ,  240 AIRPORT RD , 
1972,2106796,10/21/2021,CUMBERLAND FARMS # 3104 ,Warren,  WARRENSBURG ,  3805 MAIN ST , 
1973,2106798,10/21/2021,PAVEMENT ,Albany,  SELKIRK ,  22 HORSE SHOE DRIVE , 
1974,2106799,10/21/2021,BROCKMAN TREE MVA ,Monroe,  PENFIELD ,  1860 FAIRPORT NINE MILE POINT RD , 
1975,2106853,10/21/2021,CROSBY BELMONT ,Allegany,  BELMONT ,  5255 ROUTE 19 , 
1976,2106800,10/21/2021,RESIDENCE ,Suffolk,  WEST SAYVILLE ,  8 BRIAR CIRCLE , 
1977,2106801,10/21/2021,XPO LOGISTICS ,Westchester,  ELMSFORD ,  6 WAREHOUSE LANE , 
1978,2106802,10/21/2021,ROADWAY ,Bronx,  BRONX ,  EDWARD L GRANT HWY/JEROME AVE , 
1979,2106803,10/21/2021,LITTLE TOR TRANSFORMER ,Rockland,  NEW CITY ,  SOUTH MOUNTAIN RD/LITTLE TOR RD , 
1980,2106812,10/21/2021,I86 EXIT 39 WB OFF RAMP ,Steuben,  BATH ,  I86 WB EXIT 39 OFF RAMP , 
1981,2106804,10/21/2021,JUNIOUS - UST ,Westchester,  NEW ROCHELLE ,  258 CLINTON AVE , 
1982,2106805,10/21/2021,UNKNOWN ,Nassau,  WANTAGH ,  1248 ROSE LANE , 
1983,2106806,10/21/2021,ROADWAY ,Bronx,  BRONX ,  GRAND CONCOURSE / FORDHAM AVE , 
1984,2106807,10/21/2021,RESIDENCE ,Suffolk,  EAST HAMPTON ,  463 EAST HAMPTON SAG HARBOR TNPK , 
1985,2106808,10/21/2021,ROCKS GROCERY ,Clinton,  SCHUYLER FALS ,  959 STATE RT 22B , 
1986,2106810,10/21/2021,RESIDENCE ,Suffolk,  DIX HILLS ,  1 PINE ACRE COURT , 
1987,2106811,10/21/2021,RESIDENTIAL ,Rockland,  VALLEY COLLAGE ,  8FAIR VISTA LANE , 
1988,2106813,10/21/2021,COMMERCIAL ,Westchester,  WHITE PLAINS ,  67 TOWER ROAD HANGAR T , 
1989,2106814,10/21/2021,SALMON CREEK ,Monroe,  HILTON ,  53 SOUTH AVE , 
1990,2106815,10/21/2021,RESIDENTAIL ,Queens,  RICHMOND HILL ,  120-13 97TH AVE , 
1991,2106816,10/21/2021,CHERRY LANE PRIMARY SCHOOL ,Nassau,  CARLE PLACE ,  168 CHERRY LANE , 
1992,2106817,10/21/2021,RESIDENCE ,Ulster,  GARDINER ,  2917 RTE 44 , 
1993,2106818,10/21/2021,FRONTIER RR YARD ,Erie,  BUFFALO ,  205 RAYMOND ST , 
1994,2106819,10/21/2021,FORT DRUM VEHICLE OVERFILL ,Jefferson,  LERAY ,  11005 IRAQI FREEDOM DRIVE , 
1995,2106820,10/21/2021,RESIDENCE MAHA REALTY INC ,Nassau,  FREEPORT ,  91 SOUTH MAIN STREET , 
1996,2106821,10/21/2021,FREMONT AUTO REPAIR SHOP ,Onondaga,  EAST SYRACUSE ,  7025 MANLIUS CENTER RD , 
1997,2106822,10/21/2021,ROADWAY ,Queens,  SOUTH OZONE PARK ,  NEAR 122 19 133RD AVE , 
1998,2106823,10/21/2021,RANGE ROAD ,Jefferson,  ANTWERP ,  US MILITARY HIGHWAY , 
1999,2106824,10/21/2021,CANTOR RESIDENCE ,Suffolk,  ROCKY POINT ,  15 TALL TREE LANE , 
2000,2106825,10/21/2021,CHALA RESIDENCE ,Nassau,  FRANKLIN SQUARE ,  707 EILEEN COURT , 
2001,2106826,10/21/2021,PETRO RESIDENCE ,Orange,  NEW WINDSOR ,  172 MOORES HILL RD , 
2002,2106827,10/21/2021,PETROSINI RESIDENCE ,Nassau,  EAST MEADOW ,  2406 6TH STREET , 
2003,2106828,10/21/2021,LISI RESIDENCE ,Nassau,  FRANKLIN SQUARE ,  385 MADISON ST , 
2004,2106829,10/21/2021,RESIDENCE ,Suffolk,  CENTEREACH ,  92 LOLLY LANE , 
2005,2106850,10/22/2021,NEAR NORTH LAKE ,Herkimer,  NORTH LAKE ,  NORTH LAKE ROAD , 
2006,2106830,10/22/2021,TILCON- CRUSHER HYDRAULIC ,Dutchess,  HEW HAMBURG ,  461 SHEAFE RD , 
2007,2106831,10/22/2021,MIDILI RESIDENCE - OVERFILL ,Westchester,  YORKTOWN ,  3262 LINDA COURT , 
2008,2106832,10/22/2021,HOMETOWN OVERFILL ,Yates,  PENN YAN ,  1 SCHOOL DRIVE , 
2009,2106840,10/22/2021,WEST TURIN PAILS ,Lewis,  WEST TURIN ,  NORTH ROAD , 
2010,2106833,10/22/2021,EXTRA SPACE STORAGE ,Albany,  COHOES ,  50 OLIVER ST , 
2011,2106834,10/22/2021,PAVEMENT ,Erie,  BUFFALO ,  144 KENSINGTON , 
2012,2106835,10/22/2021,COMMERCIAL LOT - UST ,Westchester,  PORT CHESTER ,  20 ABENDROTH AVE , 
2013,2106836,10/22/2021,AIR ,Ulster,  KINGSTON ,  303 FAIR ST , 
2014,2106837,10/22/2021,UNKNOWN ,Suffolk,  WEST BABYLON ,  409 GREAT EAST NECK RD , 
2015,2106838,10/22/2021,TERRY - UST ,Westchester,  YONKERS ,  190 KNEELAND AVE , 
2016,2106839,10/22/2021,COUNTY WASTE ,Greene,  ATHENS ,  MARKET ST , 
2017,2106841,10/22/2021,NORLITE BY WWTP ,Albany,  COHOES ,  628 SOUTH SARATOGA RD , 
2018,2106842,10/22/2021,HILTON UNITED METHODIST CHURCH ,Monroe,  HILTON ,  21 WEST AVE , 
2019,2106911,10/22/2021,USCG BASIN ,Richmond,  STATEN ISLAND ,  10 SEARCH LANE , 
2020,2106843,10/22/2021,SENECA COUNTY HIGHWAY ,Seneca,  SAVANNAH ,  508 NYS ROUTE 89 , 
2021,2106844,10/22/2021,HYDRAULICOIL_HARVESTER ,Chenango,  PLYMOUTH ,  BLACKMAN ROAD AND OLD CCC TRUCK TRAIL , 
2022,2106845,10/22/2021,PLAINVIEW HOSPTIAL ,Nassau,  PLAINVIEW ,  888 OLD COUNTRY ROAD , 
2023,2106846,10/22/2021,COMMERCIAL ,Warren,  warrensburg ,  95 righting high ranch road , 
2024,2106847,10/22/2021,RESIDENCE ,Bronx,  BRONX ,  31-13 KINGS BRIDGE AVE , 
2025,2106849,10/22/2021,SHEEN ON THE RIVER ,Erie,  GRAND ISLAND ,  EAST RIVER ROAD NEAR STONY POINT RD , 
2026,2106851,10/22/2021,CUMBERLAND FARMS ,Greene,  CATSKILL ,  203 JEFFERSON HEIGHTS , 
2027,2106852,10/22/2021,RESIDENCE ,Suffolk,  WHEATLEY HEIGHTS ,  28 KING STREET , 
2028,2106854,10/22/2021,THREE CONTAINERS AT BETHANY CHRISTIAN CHURCH ,Kings,  BROOKLYN ,  42 PORTER AVE , 
2029,2106855,10/22/2021,ROADWAY & SHOULDER ,Dutchess,  RED HOOK ,  26 SPRING LAKE RD , 
2030,2106856,10/22/2021,HOUSE THAT WAS TAKEN DOWN ,Albany,  ALBANY ,  107 ORANGE ST , 
2031,2106857,10/22/2021,AT INTERSECTION ,Suffolk,  MEDFORD ,  ROUTE 112 AND HORSEBLOCK RD , 
2032,2106858,10/22/2021,RESIDENTIAL ,Queens,  FLUSHING ,  15302 79TH AVE , 
2033,2106859,10/22/2021,RESIDENCE ,Suffolk,  EAST NORTHPORT ,  29 BARNES LANE , 
2034,2106860,10/22/2021,LAGUARDIA AIRPORT ,Queens,  QUEENS ,  TERMINAL B GATE 49 , 
2035,2106861,10/22/2021,LAGUARDIA AIRPORT ,Queens,  queens ,  terminal b by gate 49 , 
2036,2106862,10/22/2021,CON ED MANHOLE 43089 ,New York,  MANHATTAN ,  10TH AVE AND W 21ST ST , 
2037,2106863,10/22/2021,WESTCHESTER CO AIRPORT GATE 4 ,Westchester,  WEST HARRISON ,  MAIN TERMINAL 240 AIRPORT RD , 
2038,2106864,10/23/2021,XPO LOGISTICS ,Orange,  MONTGOMERY ,  120 NEELEYTOWN RD , 
2039,2106865,10/23/2021,CORNING INTEGRATED DYE MANUFACTURING ,Steuben,  PAINTED POST ,  905 ADDISON RD , 
2040,2106893,10/23/2021,IRONDEQUOIT BAY ,Monroe,  ROCHESTER ,  512 BAY FRONT LANE SOUTH , 
2041,2106866,10/23/2021,CPV VALLEY ENERGY - DRILL ,Orange,  WAWAYANDA ,  3330 ROUTE 6 , 
2042,2106867,10/23/2021,IN RIVER ,Onondaga,  BREWERTON ,  9678 BLACK CREEK RD , 
2043,2106868,10/23/2021,LEHIGH CEMENT ,Warren,  GLENS FALLS ,  313 WARREN RD , 
2044,2106869,10/23/2021,STREAM ,Putnam,  GARRISON ,  24 HUMMINGBIRD LANE , 
2045,2106870,10/23/2021,FEEDER LEAK - 41 ,Kings,  BROOKLYN ,  JAY ST & JOHNSON ST , 
2046,2106871,10/23/2021,RESIDENCE ,Nassau,  MASSAPEQUA ,  203 FOREST AVE , 
2047,2106872,10/23/2021,SAW MILL RIVER ,Westchester,  PLEASANTVILLE ,  SAW MILL RIVER PARKWAY , 
2048,2106873,10/23/2021,LAKE TAGHKANIC STATE PARK ,Columbia,  ANCRAM ,  1528 ST RT 82 , 
2049,2106874,10/23/2021,ELWERTOWSKI RESIDENCE ,Rensselaer,  SCHODACK ,  24 DORST LANE , 
2050,2106875,10/23/2021,BOAT BEHIND PRIVATE RESD ,Cortland,  Cortland ,  15 Woodcrest Dr , 
2051,2106876,10/23/2021,RESIDENCE ,Suffolk,  AMITYVILLE ,  59 BIRCH RD , 
2052,2106877,10/23/2021,RESIDENCE ,Suffolk,  BROOKHAVEN ,  18 DEER MEADOW RUN , 
2053,2106878,10/23/2021,INTERSECTION ,Queens,  QUEENS ,  42-22 KETCHAM ST , 
2054,2106879,10/24/2021,EXCAVATION (ANCHOR SUPPORT FOR POLE) ,Bronx,  BRONX ,  EDSON AVE (B/W BURKE AND E 220TH ST) , 
2055,2106880,10/24/2021,RGE PADMOUNT TRANSFORMER ,Monroe,  ROCHESTER ,  1524 JACKSON RD , 
2056,2106881,10/24/2021,RESIDENCE ,Nassau,  ROCKVILLE CENTRE ,  1605 BLENHEIM RD. , 
2057,2106882,10/24/2021,RESIDENTIAL ,Orange,  WEST BROOKVILLE ,  59 UPPER PINE KILL RD. , 
2058,2106883,10/24/2021,CON ED JACKHAMMER ,Westchester,  YONKERS ,  76 BUENA VISTA AVE , 
2059,2106884,10/24/2021,UNKNOWN ,Suffolk,  HUNTINGTON STATION ,  59 EAST 6TH STREET , 
2060,2106885,10/24/2021,NORTH GREELEY STORM DRAIN SYSTEM ,Westchester,  CHAPPAQUA ,  NORTH GREELEY AVENUE , 
2061,2106886,10/24/2021,I-87 MEDIAN TRACTOR TRAILER ,Clinton,  KEESEVILLE ,  I-87 SOUTH BOUND AURTHUR RD. & ST. RT. 22 OVERPASS , 
2062,2106887,10/24/2021,ODOR COMPLAINT ,Sullivan,  NARROWSBURG ,  106 WOODOAK DR , 
2063,2106888,10/25/2021,MVA WITH TRANSFORMER ,Rockland,  NANUET ,  340 WEST ROUTE 59 , 
2064,2106889,10/25/2021,MVA WITH TRANSFORMER ,Rockland,  NANUET ,  360 WEST ROUTE 59 , 
2065,2106890,10/25/2021,MVA WITH TRANSFORMER ,Rockland,  NANUET ,  321 ROUTE 59 , 
2066,2106891,10/25/2021,OFF RAMP AND HILL ,Kings,  BROOKYLN ,  BQE TILLARY ST EXIT 29 , 
2067,2106892,10/25/2021,CUMBERLAND FARMS ,Schenectady,  SCOTIA ,  222 MOHAWK AVE , 
2068,2106894,10/25/2021,RUSSO RESIDENCE ,Orange,  NEWBURGH ,  50 FLETCHER DRIVE , 
2069,2106895,10/25/2021,NORLITE ,Albany,  COHOES ,  628 SOUTH SARATOGA RD , 
2070,2106896,10/25/2021,MUNICIPAL ,Sullivan,  MONGUAP VALLEY ,  745 RT 17B , 
2071,2106897,10/25/2021,AT RESIDENCE ,Ulster,  MODENA ,  15 ROVIO LN , 
2072,2106898,10/25/2021,UNKNOWN ,Nassau,  BALDWIN ,  850 MERRICK ROAD , 
2073,2106899,10/25/2021,FORT ANN SERVICE CENTER ,Washington,  FORT ANN ,  11300 NY-149 , 
2074,2106900,10/25/2021,PAN AM RAILWAY ,Saratoga,  STILLWATER ,  WEST AVE , 
2075,2106901,10/25/2021,OSTER MANAGEMENT ,Rockland,  PEARL RIVER ,  52 NORTH MIDDLETOWN RD , 
2076,2106902,10/25/2021,RUSSELL RESIDENCE ,Ulster,  SAUGERTIES ,  15 PERRA RD , 
2077,2106903,10/25/2021,RGE TRUCK ,Monroe,  ROCHESTER ,  41 MARSHALL ST , 
2078,2106904,10/25/2021,DIESEL IN ROADWAY ,Steuben,  DANSVILLE ,  ST RTE 36; NEAR OAK HILL DR , 
2079,2106905,10/25/2021,GEORGIOU - UST ,Westchester,  CHAPPAQUA ,  40 DEERFIELD RD , 
2080,2106906,10/25/2021,REPAIR SHOP ,Chautauqua,  DUNKIRK ,  89 RUGLES ST , 
2081,2106907,10/25/2021,COX/ HERNANDEZ - 3-ASTS ,Orange,  CIRCLEVILLE ,  447 MIDLAND LAKE RD , 
2082,2106908,10/25/2021,RESIDENTIAL ,Ulster,  HIGHLAND ,  307 VINEYARD AVE , 
2083,2106909,10/25/2021,BOTINI FUELS ,Greene,  LEXINGTON ,  BTWN RTE 42 LEXINGTON RD SHAFF RD , 
2084,2106910,10/25/2021,KAHN - UST ,Westchester,  SCARSDALE ,  8 WITHINGTON RD , 
2085,2106912,10/25/2021,ERIE MATERIALS BLOWN HYDRAULIC LINE ,Tompkins,  GROTON ,  109 GOODMAN ROAD , 
2086,2106913,10/25/2021,WATER FACILITY SECURITY GATE ,Westchester,  ARMONK ,  10 COONEY HILL RD , 
2087,2106914,10/25/2021,RESIDENCE ,Cattaraugus,  ISCHUA ,  5998 5 MILE RD , 
2088,2106915,10/25/2021,RESIDENTIAL ,New York,  MANHATTAN ,  235 WEST 75TH STREET , 
2089,2106916,10/25/2021,JENKINS TRUCK @ FORT ANN SRV. CENTER ,Washington,  FORT ANN ,  11300 STATE RT 149 , 
2090,2106917,10/25/2021,MANRY (LOIS) RESIDENCE ,Steuben,  BATH ,  7819 COLD SPRINGS ROAD , 
2091,2106918,10/25/2021,MONGAUP CAMPGROUND ,Sullivan,  MONGAUP ,  MONGAUP VALLEY RD , 
2092,2106919,10/25/2021,NEW ENGLAND THRUWAY ,Bronx,  BRONX ,  EXIT 13 OFF RAMP , 
2093,2106920,10/25/2021,MM 22 ,Westchester,  NORTH SALEM ,  I 684 SOUTH , 
2094,2106921,10/25/2021,RESIDENTIAL ,Ulster,  WALLKILL ,  52 BEECHER HILL RD. , 
2095,2106922,10/25/2021,ROADWAY ,Dutchess,  WAPPINGER ,  74 SCOTT DR , 
2096,2106923,10/25/2021,TODTFELD - UST ,Westchester,  CHAPPAQUA ,  80 DEVOE RD , 
2097,2106924,10/25/2021,MULTI FAMILY RESIDENCE - AST ,Westchester,  PEEKSKILL ,  1012 LOWER SOUTH ST , 
2098,2106925,10/25/2021,RESIDENCE ,Suffolk,  LINDENHURST ,  573 NORTH INDIANA AVE , 
2099,2106926,10/26/2021,CUMBERLAND FARMS ,Orange,  CORNWALL ,  1630 ROUTE 94 SHORE DRIVE , 
2100,2106927,10/26/2021,BARNEY WEMPLE ,Montgomery,  FONDA ,  29 SOUTH BRIDGE ST , 
2101,2106928,10/26/2021,2 CAR ACCIDENT ,Putnam,  CARMEL ,  894 RTE 6 , 
2102,2106929,10/26/2021,CUMBERLAND FARMS ,Suffolk,  SOUTHAMPTON ,  13 COUNTY RD 39 , 
2103,2106930,10/26/2021,NIWAZ RESIDENCE ,Suffolk,  DIX HILLS ,  2 FOXMEADOW DRIVE , 
2104,2106931,10/26/2021,MIRABITO FUEL TRUCK ROLLOVER ,Cortland,  VIRGIL ,  STATE HIGHWAY 392; BETWEEN CHURCH ST & KOHNE RD , 
2105,2106932,10/26/2021,LILL INDUSTRIAL COATINGS ,Rensselaer,  CASTLETON ,  1263 ROUTE 9 , 
2106,2106933,10/26/2021,RESIDENCE ,Nassau,  WOODMERE ,  115 FINUCANE PLACE , 
2107,2106934,10/26/2021,RESIDENCE ,Suffolk,  RONKONKOMA ,  16 BORMAN COURT , 
2108,2106935,10/26/2021,COMMERCIAL ,Onondaga,  EAST SY ,  3551 BURNETT AVE , 
2109,2106936,10/26/2021,WIENER - UST ,Westchester,  LARCHMONT ,  57 BEACH AVE , 
2110,2106937,10/26/2021,CUMBERLAND FARMS ,Suffolk,  SOUTHAMPTON ,  13 COUNTY RD 39 , 
2111,2106938,10/26/2021,RESIDENTIAL ,Queens,  COLLEGE POINT ,  112-27 15TH AVE , 
2112,2106940,10/26/2021,UNION COLLEGE ,Schenectady,  SCHENECTADY ,  ALEXANDER LANE; UNION CAMPUS. , 
2113,2106941,10/26/2021,STORMWATER OVERFLOW ,Orange,  MONROE ,  811 RT 208 , 
2114,2106943,10/26/2021,NATIONAL GRID ,Erie,  BUFFALO ,  35 ALICE AVE , 
2115,2106942,10/26/2021,SPEEDWAY ,Nassau,  INWOOD ,  500 BURNSIDE AVE , 
2116,2106944,10/26/2021,POLE 47 ,Erie,  BUFFALO ,  47 ALICE AVE , 
2117,2106945,10/26/2021,FORMER GREAT AMERICAN UST ,Chenango,  BRAINBRIDGE ,  51 NORTH MAIN STREET , 
2118,2106946,10/26/2021,CASELLA HYDRAULIC LINE ,Essex,  LEWIS ,  193 HALE HILL LANE , 
2119,2106947,10/26/2021,FUEL FARM ,Chemung,  HORSEHEADS ,  276 SING SING RD , 
2120,2106948,10/26/2021,SLEEPY HOLLOW CITGO ,Westchester,  SLEEPY HOLLOW ,  410 NORTH BROADWAY , 
2121,2106949,10/26/2021,INDUSTRIAL ,Saratoga,  WATERFORD ,  260 HUDSON RIVER RD , 
2122,2106950,10/26/2021,CENTRAL HUDSON G&E ,Ulster,  OLIVE BRIDGE ,  150 LEE WOODS DR , 
2123,2106951,10/26/2021,STUTTS RESIDENCE ,Nassau,  HICKSVILLE ,  51 BURNS AVE , 
2124,2106952,10/26/2021,RESIDENCE ,Sullivan,  FERNDALE ,  22 STATION HILL RD , 
2125,2106953,10/26/2021,ADIRONDACK TREE SURGEONS ,Washington,  FORT ANN ,  NY-4 & NEEDHAMVILLE RD , 
2126,2106954,10/26/2021,TENANT ,Dutchess,  POUGHKEEPSIE ,  13 SADDLE ROCK RD , 
2127,2106955,10/26/2021,SEWAGE TREATMENT PLANT ,Ontario,  CANANDAIGUA ,  183 SALTONSTALL ST , 
2128,2106956,10/27/2021,HEAPHY RESIDENCE ,Suffolk,  STONY BROOK ,  53 HOLLOW RD , 
2129,2106957,10/27/2021,GROUND SOIL AND GRASS ,Dutchess,  HYDE PARK ,  10 CARY RD , 
2130,2106958,10/27/2021,OVERHEARD TRANSFORMER ,Orange,  WARWICK ,  25 HORSESHOE LANE , 
2131,2106959,10/27/2021,UNKNOWN ,Suffolk,  CENTERPORT ,  4 KEITH COURT , 
2132,2106960,10/27/2021,UNDERGROUND VAUKT ,Tompkins,  ITHACA ,  131 GREENE ST , 
2133,2106961,10/27/2021,ANDREANO RESIDENCE ,Suffolk,  HOLTSVILLE ,  178 11TH AVENUE , 
2134,2106962,10/27/2021,CON ED ,Bronx,  BRONX ,  4904 INDEPENDENCE AVE , 
2135,2106963,10/27/2021,ROADWAY ,Bronx,  BRONX ,  247 STREET/INDEPENDENCE AVE , 
2136,2204344,10/27/2021,PORT OF COEYMANS ,Albany,  COEYMANS ,  2170 RIVER ROAD , 
2137,2106964,10/27/2021,STOLTZFUS RESIDENCE ,Yates,  PENN YAN ,  3480 BATH RD , 
2138,2106965,10/27/2021,STOLTZFUS RESIDENCE ,Yates,  PENN YAN ,  3480 OLD BATH ROAD , 
2139,2106966,10/27/2021,WOODCHUCK HOLE PROP LLC RESIDENCE ,Oswego,  CLEVELAND ,  129 BRIDGE ST , 
2140,2106967,10/27/2021,JONES RESIDENCE ,Suffolk,  CENTRAL ISLIP ,  40 EAST CHERRY ST , 
2141,2106968,10/27/2021,RESIDENCE ,Suffolk,  BABYLON ,  17 HINTON AVE , 
2142,2106969,10/27/2021,SHERWOOD ELEMENTARY SCHOOL ,Suffolk,  ISLIP ,  301 SMITH AVE , 
