,Spill Number,Date Spill Reported,Spill Name,County,City/Town,Address,
2287,2206768,11/7/2022,FORT DRUM ,Jefferson,  FORT DRUM ,  GREY ROAD/ANTWERP TANK TRAIL , 
2288,2206769,11/7/2022,MOUNT ST JOHN CONVENT - PBS UST ,Westchester,  PURCHASE ,  150 ANDERSON HILL ROAD , 
2289,2206770,11/7/2022,CHOBANI; HYDRAULIC OIL FROM SWITCHER ,Chenango,  NEW BERLIN ,  669 COUNTY RD 25 , 
2290,2206771,11/7/2022,SMS LOGISTIC MVA ,Chemung,  HORSEHEADS ,  I-86 - EXIT 54 , 
2291,2206772,11/7/2022,CUMBERLAND FARMS ,Greene,  CATSKILL ,  203 JEFFERSON AVE , 
2292,2206773,11/7/2022,TRACTOR TRAILER SADDLE TANK ,Rockland,  MONTEBELLO ,  I-87 MP 28.3 SB , 
2293,2206774,11/7/2022,TRACTOR TRAILER SADDLE TANK ,Rockland,  MONTEBELLO ,  THRUWAY 28.3 SOUTHBOUND , 
2294,2206775,11/7/2022,INJECTABLE PLASTICS MANUFACTURING ,Erie,  BUFFALO ,  ROBERTS RD , 
2295,2206776,11/7/2022,MIGHTY - AST LINE LEAK ,Westchester,  MOUNT VERNON ,  424 HANCOCK AVE , 
2296,2206783,11/8/2022,NATIONAL BLVD PFOS TRACKDOWN ,Suffolk,  MEDFORD ,  NATIONAL BOULEVARD , 
2297,2206777,11/8/2022,I-87 NP MP 83 ,Ulster,  ROSENDALE ,  THRUWAY , 
2298,2206778,11/8/2022,ARXADA ,Monroe,  ROCHESTER ,  100 MCKEE RD , 
2299,2206779,11/8/2022,TRANSFORMEROIL_NATGRID ,Madison,  ONEIDA ,  437 NORTH MAIN STREET , 
2300,2206780,11/8/2022,GROUND ,Washington,  HUDSON FALLS ,  153 BROD ST , 
2301,2206781,11/8/2022,RESIDENCE ,Suffolk,  WEST BABYLON ,  336 SEWARD ST , 
2302,2206782,11/8/2022,INDUSTRIAL ,Chautauqua,  CHERRY CREEK ,  6804 MAIN ST , 
2303,2206784,11/8/2022,BARASCH - FILTER LEAK ,Westchester,  POUND RIDGE ,  39 MAJOR LOCKWOOD LANE , 
2304,2206785,11/8/2022,POLEMOUNT TRANSFORMER ,Rockland,  SLOATSBURG ,  13 LINCOLN ST , 
2305,2206786,11/8/2022,SUMMIT LUBRICANTS ,Genesee,  BATAVIA ,  4D TREAD EASY AVE , 
2306,2206787,11/8/2022,COMMERCIAL ,Sullivan,  LIBERTY ,  89 MILL ST , 
2307,2206788,11/8/2022,NORTHERN WESTCHESTER BOCES ,Westchester,  YORKTOWN ,  845 FOX MEADOW RD , 
2308,2206789,11/8/2022,CONSTRUCTION VEHICLE ,Orange,  NEW WINDSOR ,  ROUTE 207 , 
2309,2206790,11/8/2022,PADMOUNT ,Onondaga,  NORTH SYRACUSE ,  5036 AUDREY DR , 
2310,2206791,11/8/2022,COMMERCIAL ,Warren,  GLENS FALLS ,  1 GLENN ST , 
2311,2206792,11/8/2022,CONSTRUCTION SITE ,Monroe,  GREECE ,  205 MCLOUGHLIN RD , 
2312,2206793,11/8/2022,ARG TRUCKING ,Albany,  ALBANY ,  4315 ALBANY ST , 
2313,2206794,11/8/2022,BROOKVIEW ESTATE APTS ,Washington,  HUDSON FALLS ,  153 BROAD ST , 
2314,2206795,11/8/2022,WAYNE CENTRAL SCHOOL DISTRICT ,Wayne,  ONTARIO CENTER ,  6044 ONTARIO CENTER ROAD , 
2315,2206796,11/8/2022,RESIDENTIAL ,Suffolk,  RONKONKOMA ,  179 EDGEWOOD AVE , 
2316,2206797,11/8/2022,COMMERCIAL ,Erie,  AMHERST ,  665 MILLERSPORT HIGHWAY , 
2317,2206798,11/8/2022,ALCOA ,St Lawrence,  MASSENA ,  1814 STATE HWY 131 , 
2318,2206799,11/8/2022,ROCHESTER AIRPORT ,Monroe,  ROCHESTER ,  1200 BROOKS AVENUE , 
2319,2206800,11/8/2022,NATIONAL GRID ,Jefferson,  HENDERSON HARBOR ,  12768 EASTMAN RD , 
2320,2206801,11/8/2022,ADA SANTIAGO ,Albany,  ALBANY ,  7 HAWLEY AVE , 
2321,2206802,11/8/2022,DONENFELD RESIDENCE ,Columbia,  GHENT ,  2081A ROUTE 66 , 
2322,2206803,11/9/2022,ALLEGED CONCRETE IN DRAIN ,Tompkins,  TRUMANSBURG ,  48 SOUTH STREET , 
2323,2206804,11/9/2022,LITTERING COMPLAINT ,Orange,  MIDDLETOWN ,  211 EAST INTERSECTION NEAR MCDONALDS/STARBUCKS , 
2324,2206838,11/9/2022,KEMEYS COVE CONDO - TTF ,Westchester,  BRIARCLIFF MANOR ,  REVOLUTIONARY RD , 
2325,2206805,11/9/2022,COMMERCIAL ,Suffolk,  COPIAGUE ,  1375 BANGOR ST , 
2326,2206806,11/9/2022,GENEVA EXPERIMENTAL STATION ,Ontario,  GENEVA ,  15 CASTLE CREEK DR , 
2327,2206807,11/9/2022,GOLDBERG RESIDENCE ,Nassau,  EAST MEADOW ,  1436 CLEVELAND AVE , 
2328,2206808,11/9/2022,ACQUINO RESIDENCE ,Schenectady,  NISKAYUNA ,  3801 ALBANY ST , 
2329,2206809,11/9/2022,RIGHT OF WAY ,Schenectady,  SCHENECTADY ,  600 GORDON RD , 
2330,2206810,11/9/2022,MVA ,Suffolk,  SOUTH HAMPTON ,  COUNTY ROUTE 39 , 
2331,2206811,11/9/2022,ROADWAY AND SHOULDER ,Onondaga,  MANLIUS ,  MILE 276 EB I90 , 
2332,2206812,11/9/2022,NARDA MITEQ ,Suffolk,  HAUPPAUGE ,  435 MORELAND RD , 
2333,2206813,11/9/2022,ROADWAY ,Suffolk,  SOUTHHAMPTON ,  COUNTY RD 39/TUCKAHOE RD , 
2334,2206814,11/9/2022,HYDROTEST_HOSPITAL ,Chenango,  NORWICH ,  179 NORTH BROAD STREET , 
2335,2206815,11/9/2022,ROADWAY ,Nassau,  WANTAGH ,  RTE 135 NORTHBOUND/ SOUTHERN STATE PARKWAY , 
2336,2206816,11/9/2022,O'SULLIVAN RESIDENCE ,Suffolk,  PORT JEFFERSON ,  107 COOPER COURT , 
2337,2206817,11/9/2022,ROADWAY ,Suffolk,  RIDGE ,  28 IROQUOIS TRAIL , 
2338,2206818,11/9/2022,MOHAWK CORRECTIONAL FACILITY ,Oneida,  ROME ,  65 14 STATE RT 46 , 
2339,2206819,11/9/2022,PARKING LOT ,Suffolk,  BAY SHORE ,  1391 SUNRISE HIGHWAY , 
2340,2206820,11/9/2022,WISEMAN RESIDENCE ,Suffolk,  EAST HAMPTON ,  105-206 OAK VIEW HIGHWAY , 
2341,2206821,11/9/2022,BROWN RESIDENCE ,Orange,  MONROE ,  84 SYLVAN TRAIL , 
2342,2206822,11/9/2022,DRUM RUN ,Kings,  BROOKLYN ,  1084 ROCKAWAY AVE , 
2343,2206823,11/9/2022,POLE 1259 ,Erie,  LACKAWANNA ,  1259 ABBOT RD , 
2344,2206824,11/9/2022,KENNEDY VALVE ,Chemung,  ELMIRA ,  1021 EAST WATER ST , 
2345,2206825,11/9/2022,BP GAS STATION ,Kings,  BROOKLYN ,  4001 4TH AVE , 
2346,2206826,11/9/2022,GRAHAM RESIDENCE ,Orange,  NEWBURGH ,  12 MARRY PHILLIS LANE , 
2347,2206827,11/9/2022,PAD 54766/47592 ,Orange,  HARRIMAN ,  6 CANDLEWOOD RD , 
2348,2206828,11/9/2022,WALSH RESIDENCE ,Nassau,  NEW HYDE PARK ,  6 KAMDA BLVD , 
2349,2206829,11/9/2022,LEVINE RESIDENCE ,Nassau,  OCEANSIDE ,  584 PATTEN AVE , 
2350,2206830,11/9/2022,CONCRETE AND PAVEMENT ,Herkimer,  HERKIMER ,  201 WEST 8TH ST , 
2351,2206832,11/9/2022,MYERS RESIDENCE ,Nassau,  EAST MEADOW ,  524 WINGATE DR , 
2352,2206833,11/9/2022,WASTE MANAGEMENT ,Monroe,  BRIGHTON ,  FARINA DR , 
2353,2206835,11/9/2022,RESIDENCE ,Suffolk,  LINDENHURST ,  10 WYONA AVENUE , 
2354,2206834,11/9/2022,NYS THRUWAY AUTHORITY ,Albany,  ALBANY ,  NOONAN LANE , 
2355,2206836,11/9/2022,MAFFEI - BASEMENT AST ,Westchester,  WEST HARRISON ,  175 PARK AVE , 
2356,2206837,11/9/2022,COMMERCIAL ,Erie,  AURORA ,  184 ELLICOT ROAD , 
2357,2206839,11/9/2022,MARKS RESIDENCE ,Nassau,  HICKSVILLE ,  40 WISHING LANE , 
2358,2206840,11/9/2022,O&R TRANSFORMER ,Sullivan,  SPRING GLEN ,  282 PHILLIPSPORT RD , 
2359,2206841,11/9/2022,RESIDENTIAL - UST ,Westchester,  CORTLANDT MANOR ,  15 NORTH 3RD STREET , 
2360,2206842,11/9/2022,TRANSFORMER - PAD ,Suffolk,  KINGS PARK ,  19 WARTBURG DR , 
2361,2206843,11/9/2022,GASOLINE_INTERSECTION ,Onondaga,  LIVERPOOL ,  BUCKLEY RD AT HENRY CLAY BLVD , 
2362,2206844,11/9/2022,QUIK CHECK GAS STATION ,Orange,  GOSHEN ,  79 MATTHEWS ST , 
2363,2206845,11/9/2022,TRACTOR TRAILER ROLLOVER ,Otsego,  OTEGO ,  I-88 WESTBOUND MM 42 , 
2364,2206846,11/9/2022,CONCRETE ,Suffolk,  BAY SHORE ,  989 SUNRISE HIGHWAY , 
2365,2206847,11/9/2022,COMMERCIAL ,Nassau,  LAKE SUCCESS ,  3000 MARCUS AVE , 
2366,2206848,11/9/2022,GASOLINE_GUARDRAIL ,Onondaga,  LIVERPOOL ,  7799 WETZEL ROAD , 
2367,2206849,11/9/2022,CUMBERLAND FARMS #3289 ,Saratoga,  MALTA ,  527 RT 67 , 
2368,2206850,11/10/2022,MVA ,Nassau,  HICKSVILLE ,  19 BROADWAY , 
2369,2206851,11/10/2022,RT. 29 MILTON MVA ,Saratoga,  MILTON ,  RT 29 AND HOFFMAN RD , 
2370,2206852,11/10/2022,BOX TRUCK MVA ,Westchester,  OSSINING ,  22 EDWARD ST , 
2371,2206853,11/10/2022,RESIDENCE-MERCURY BASEMENT ,Monroe,  PITTSFORD ,  737 STONE RD , 
2372,2206854,11/10/2022,BOX TRUCK REEFER TANK ,Westchester,  OSSINING ,  22 EDWARD ST , 
2373,2206855,11/10/2022,ROADWAY ,St Lawrence,  MASSENA ,  HALL RD , 
2374,2206856,11/10/2022,SOIL ,Onondaga,  SYRACUSE ,  1300 WOLF ST , 
2375,2206857,11/10/2022,BELLITTIERI RESIDENCE ,Suffolk,  WEST ISLIP ,  535 MILLIGAN LN , 
2376,2206859,11/10/2022,ADJACENT FIELD COMMERCIAL PROPERTY ,Erie,  BUFFALO ,  CATHERINE ST , 
2377,2206858,11/10/2022,PFEIFER RESIDENCE ,Suffolk,  MEDFORD ,  3112 NEWPORT AVE , 
2378,2206860,11/10/2022,GEDDES RESIDENCE ,Nassau,  OYSTER BAY ,  85 SHUTTER LANE , 
2379,2206883,11/10/2022,MORRIS (MYLINDA) RESIDENCE ,Seneca,  ROMULUS ,  5732 LAKE HILL DR , 
2380,2206861,11/10/2022,RIVERA RESIDENCE ,Nassau,  MERRICK ,  31 ANNETTE AVE , 
2381,2206862,11/10/2022,COMMERCIAL ,Erie,  BUFFALO ,  133 AND 135 TONAWANDA ST , 
2382,2206863,11/10/2022,RESIDENCE ,Erie,  BUFFALO ,  58 ARGUS STREET , 
2383,2206864,11/10/2022,DRAIN ,New York,  NEW YORK ,  379 1ST AVENUE , 
2384,2206865,11/10/2022,SOIL ,Putnam,  PUTNAM VALLEY ,  204 OSCAWANA LAKE RD , 
2385,2206866,11/10/2022,MILBROOK CENTRAL SCHOOLS TANK HS0001 ,Dutchess,  MILBROOK ,  70 CHURCH ST , 
2386,2206867,11/10/2022,RESIDENCE ,Putnam,  MAHOPAC ,  44 ALONA DR , 
2387,2206868,11/10/2022,PAVEMENT ,Herkimer,  DANUBE ,  MILE 209.6 EB I90 , 
2388,2206869,11/10/2022,FARINELLA - UST ,Westchester,  SHENOROCK ,  9 OLD MILL RD , 
2389,2206870,11/10/2022,SABIC ,Albany,  SELKIRK ,  1 NORYL AVE , 
2390,2206871,11/10/2022,VANN ATTEN RESIDENCE ,Schoharie,  HOWES CAVE ,  665 BARNERVILLE RD , 
2391,2206872,11/10/2022,TRANSFORMER OVERHEAD ,Richmond,  STATEN ISLAND ,  BAY ST/ SWAN ST , 
2392,2206873,11/10/2022,2 FAMILY HOUSE - FILL PIPE ,Westchester,  PELHAM ,  208-210 FIRST AVE , 
2393,2206874,11/10/2022,TRACTOR TRAILER ,Erie,  HAMBURG ,  4255 MCKINLEY PARKWAY , 
2394,2206875,11/10/2022,DRUM RUN ,Kings,  BROOKLYN ,  307 MASPETH AVE , 
2395,2206876,11/10/2022,RESIDENTIAL - UST ,Westchester,  WHITE PLAINS ,  9 WALLACE PLACE , 
2396,2206877,11/10/2022,NYS THRUWAY MVA ,Rockland,  RAMAPO ,  I-287 NB OVERPASS NEAR EXIT 15 , 
2397,2206878,11/10/2022,GAS STATION ,Nassau,  HICKSVILLE ,  428 NEWBRIDGE RD , 
2398,2206879,11/10/2022,MANURE ,Wyoming,  COVINGTON ,  RT 246 AND COURT ST , 
2399,2206881,11/10/2022,PATRICIAS OF LONG ISLAND ,Nassau,  HICKSVILLE ,  1040 SOUTH BROADWAY , 
2400,2206882,11/10/2022,RG&E ELECTRICAL CONDUIT ,Monroe,  ROCHESTER ,  410 ATLANTIC AVENUE , 
2401,2206884,11/10/2022,VEHICLE IN WATER ,Suffolk,  MASTIC BEACH ,  97 RIVIERA DR , 
2402,2206885,11/11/2022,XPO LOGISTIC ,Orange,  MONTGOMERY ,  120 NEELEYTOWN RD , 
2403,2206886,11/11/2022,GROUND ,Cayuga,  AUBURN ,  GENESEE ST , 
2404,2206887,11/11/2022,SINGLE VEHICLE MVA ,Monroe,  ROCHESTER ,  1 LOMB MEMORIAL DRIVE , 
2405,2206888,11/11/2022,SPILL BUCKET FAILURE (TANK 004) ,Monroe,  FAIRPORT ,  6610 PITTSFORD PALMYRA ROAD , 
2406,2206889,11/11/2022,KESSEL RING SITE ,Saratoga,  SARATOGA ,  350 ATOMIC PROJECT RD , 
2407,2206890,11/11/2022,RESIDENTIAL OVERFILL ,Westchester,  OSSINING ,  8 TERRACE AVE , 
2408,2206891,11/11/2022,COMPRESSOR STATION ,Yates,  ROCKSTREAM ,  4620 RTE 226 , 
2409,2206892,11/11/2022,SOIL ,Ulster,  HIGHLAND ,  159 TUCKERS CORNERS RD , 
2410,2206893,11/11/2022,PSEG LI POLE 19 ,Suffolk,  OAKDALE ,  178 BAYVIEW DR , 
2411,2206894,11/11/2022,SOIL ,Montgomery,  FONDA ,  HIGHWAY 5/ MOHAWK DR , 
2412,2206895,11/11/2022,RESIDENCE ,Suffolk,  MANORVILLE ,  1 BURGUNDY CT , 
2413,2206896,11/11/2022,LITTLE CHOCNUT CREEK ,Broome,  JOHNSON CITY ,  31 NORTH BROAD ST , 
2414,2206948,11/11/2022,SEYMOUR BOATYARD ,Suffolk,  EATONS NECK ,  NORTHPORT HARBOR , 
2415,2206897,11/11/2022,SOLAR FARM ,Albany,  SELKIRK ,  464 CO RT 101 , 
2416,2206898,11/11/2022,KILL VAN KULL ,Richmond,  STATEN ISLAND ,  561 RICHMOND TERRACE , 
2417,2206899,11/11/2022,PRIVATE RESD ,Suffolk,  LINDENHURST ,  33 EAST MINERVA RD , 
2418,2206900,11/11/2022,DWELLING ,Suffolk,  LAKE RONKONKOMA ,  388 FIR GROVE RD , 
2419,2206901,11/11/2022,HILLCREST PARK - PBS ,Westchester,  PEEKSKILL ,  5 ROLLING WAY , 
2420,2206902,11/11/2022,TRANSFORMER - POLE # 56 ,Onondaga,  sYRACUSE ,  1211 mIDLAND aVE , 
2421,2206903,11/12/2022,TRANSFORMER ,Orange,  WARWICK ,  22 POINTS OF VIEW , 
2422,2206904,11/12/2022,BRIMILY LOGISTICS INC MVA ,Seneca,  WATERLOO ,  MILE MARKER 323 , 
2423,2206905,11/12/2022,GAS SMELL ,Suffolk,  HOLTSVILLE ,  25 MIDDLE AVE , 
2424,2206906,11/12/2022,CF ,Dutchess,  MILLERTON ,  97 MAIN ST , 
2425,2206907,11/12/2022,CF ,Saratoga,  Mechanicville ,  77 SOUTH CENTRAL AVE , 
2426,2206908,11/12/2022,RED HOUSE WASTEWATER TREATMENT PLANT ,Cattaraugus,  SALAMANCA ,  2373 ASP ROUTE 1 , 
2427,2206909,11/12/2022,DRIVEWAY AND ROADWAY ,Rockland,  NANUET ,  33 FREDRIC ST , 
2428,2206910,11/12/2022,STORM DRAIN DEBRIS ,Westchester,  HASTINGS ON HUDSON ,  12 SOUTHSIDE , 
2429,2206911,11/12/2022,BUILDING 4 PARKING LOT ,Suffolk,  MEDFORD ,  400 ADDISON PLACE , 
2430,2206912,11/12/2022,NYSEG ,Tompkins,  ITHACA ,  RTE 366 AND CALDWELL ST , 
2431,2206913,11/12/2022,PAVEMENT POLE 104 ,Nassau,  ROOSEVELT ,  55 BABYLON TURNPIKE , 
2432,2206914,11/12/2022,TRANSFORMER ,Westchester,  CHAPPAQUA ,  HAIGHTS CROSSROAD , 
2433,2206915,11/12/2022,GENERATOR BEHIND BUILDING ,New York,  NEW YORK ,  26 EAST 60TH ST , 
2434,2206916,11/12/2022,SUFFOLK BUS CORP ,Suffolk,  RONKONKOMA ,  1980 POND RD , 
2435,2206917,11/12/2022,CON ED O/H TRANSFORMER ,Westchester,  HARRISON ,  25 WINDFIELD AVE , 
2436,2206918,11/12/2022,RESIDENCE ,Nassau,  BALDWIN ,  971 MILDRED DR , 
2437,2206920,11/12/2022,BUFFALOMATIC CONVERTOR SPILL TO ROADWAY ,Albany,  GLENMONT ,  60? PLANK RD , 
2438,2206919,11/12/2022,STREAM BEHIND HOUSE ,Westchester,  YORKTOWN HEIGHTS ,  BEHIND 2057 GREENWOOD ST , 
2439,2206921,11/12/2022,DISCOLORED STREAM ,Westchester,  YORKTOWN ,  2075 GREENWOOD ST , 
2440,2206922,11/12/2022,CROSS OF WEST JOHN ST ,Nassau,  HICKSVILLE ,  WEST BARKLEY ST , 
2441,2206923,11/12/2022,JFK TERIMAL 4 GATE A4 ,Queens,  QUEENS ,  JFK , 
2442,2206924,11/12/2022,DESTITO RESIDENCE ,Oneida,  LEE ,  6455 ELMER HILL RD , 
2443,2206925,11/12/2022,CENTRAL HUDSON ,Greene,  DURHAM ,  3915 ROUTE 145 , 
2444,2206926,11/12/2022,CENTRAL HUDSON ,Greene,  DURHAM ,  3915 RT-145 EAST , 
2445,2206927,11/13/2022,STREAM ,Westchester,  YORKTOWN ,  2075 GREENWOOD ST , 
2446,2206928,11/13/2022,ROADWAY ,Westchester,  YONKERS ,  255 SPRING RD , 
2447,2206929,11/13/2022,DOUBE N AUTOMOTIVE ,Suffolk,  CENTEREACH ,  125 MARK TREE RD , 
2448,2206930,11/13/2022,MULTI USE BLD ,Washington,  GREENWICH ,  1156 RTE 29 , 
2449,2206931,11/13/2022,KUMAZAKI RESIDENCE ,Greene,  OAKHILL ,  4371 NY RTE 81 , 
2450,2206932,11/13/2022,NYSEG TRANSFORMER @140 RIVERSIDE DR ,Broome,  BINGHAMTON ,  140 RIVERSIDE DR , 
2451,2206933,11/13/2022,DUNKIN DONUTS ,Oneida,  CAMDEN ,  6 HARDEN BLVD , 
2452,2206934,11/13/2022,PRIVATE MOBILE HOME IN TRAILER PARK ,Dutchess,  DOVER PLAINS ,  160 HOLSAPPLE RD - UNIT #85 , 
2453,2206935,11/13/2022,PRIVATE RESIDENCE ,Nassau,  ROSLYN ,  55 RIDGE DR EAST , 
2454,2206936,11/13/2022,GAS STATION ,Suffolk,  MEDFORD ,  2771 RTE 112 , 
2455,2206937,11/13/2022,OUTDOOR AST-LEAKING ,Dutchess,  DOVER PLAINS ,  160 HOLSAPPLE RD , 
2456,2206938,11/13/2022,RESIDENCE ,Nassau,  HICKSVILLE ,  67 FRIENDLY RD , 
2457,2206939,11/13/2022,RESIDENTIAL ,Nassau,  PLAINVIEW ,  4 STEVENS LANE , 
2458,2206940,11/14/2022,CANADIAN PACIFIC RAILWAY ,Essex,  PORT HENRY ,  NORTH OF PORT HENRY; MM 118 , 
2459,2206941,11/14/2022,DRUM RUN ,Richmond,  STATEN ISLAND ,  JOHNSON ST/ ARTHUR KILL AND DEAD END , 
2460,2206942,11/14/2022,RESIDENCE ,Nassau,  LEVITTOWN ,  24 PELICAN RD , 
2461,2206943,11/14/2022,IFO CHIPOTLE ,Montgomery,  AMSTERDAM ,  110 BEEDER MILL (STATE HWY 30) , 
2462,2206944,11/14/2022,TWIN LAKES APARTMENTS ,Saratoga,  CLIFTON PARK ,  1 LAKEVIEW DRIVE A , 
2463,2206945,11/14/2022,ARIAS RESIDENCE ,Suffolk,  LINDENHURST ,  844 BEACH ST , 
2464,2206946,11/14/2022,SB COLLINS QUEENSBURY SHORTSTOP ,Warren,  QUEENSBURY ,  777 UPPER GLEN ST / 2 CLIFTON COUNTY RD , 
2465,2206947,11/14/2022,RESIDENCE ,Madison,  NELSON ,  3996 DUGWAY RD , 
2466,2206950,11/14/2022,SB COLLINS JOLLEY CONVENIENCE ,Saratoga,  CLIFTON PARK ,  2 CLIFTON COUNTRY RD , 
2467,2206972,11/14/2022,CHAUTAUQUA LAKE ,Chautauqua,  LAKEWOOD ,  269 EAST TERRACE , 
2468,2206951,11/14/2022,WALSH - UST ,Westchester,  CROTON ,  13 THOMPSON AVE , 
2469,2206952,11/14/2022,BUTLER RESIDENCE ,Suffolk,  CALVERTON ,  703 FRESH POND RD UNIT 246 , 
2470,2206953,11/14/2022,FLUSHING MEADOW PARK - METRO ,Queens,  QUEENS ,  114-02 ROOSEVELT AVE , 
2471,2206954,11/14/2022,RESIDENCE ,Rensselaer,  TROY ,  20 PAWLING AVE , 
2472,2206955,11/14/2022,PRO AUTO - HOUSEKEEPING ,Westchester,  YONKERS ,  460 SAW MILL RIVER RD , 
2473,2206956,11/14/2022,WESTCHESTER AIRPORT HANGAR D3 ,Westchester,  WHITE PLAINS ,  240 AIRPORT RD , 
2474,2206957,11/14/2022,RESIDENTIAL ,Cayuga,  CATO ,  11309 SOUTH STREET , 
2475,2206958,11/14/2022,RESIDENTIAL ,Ulster,  WALLKILL ,  56 RIVER GLEN RD , 
2476,2206959,11/14/2022,FAIRVIEW GULF ,Columbia,  GREENPORT ,  178 FAIRVIEW AVE , 
2477,2206960,11/14/2022,RESIDENTIAL ,Nassau,  BALDWIN ,  891 MCKENNA AVE , 
2478,2206961,11/14/2022,M&M MOTORS ,Delaware,  STAMFORD ,  8 BEAVER ST , 
2479,2206962,11/14/2022,DELAP RESIDENCE ,Rensselaer,  MELROSE ,  2953 RIVER RD , 
2480,2206963,11/15/2022,OUTSIDE OF RESIDENCE ,Madison,  ONEIDA ,  108 EAST SANDS ST , 
2481,2206964,11/15/2022,TWIN BRIDGES ,Warren,  LAKE GEORGE ,  149 MIDDLE RD , 
2482,2206965,11/15/2022,DOLLAR GENERAL ,Oswego,  PALERMO ,  1668 CO RT 45 , 
2483,2206966,11/15/2022,NATIONAL GRID ,Schenectady,  GLENVILLE ,  123 SCOTIA PLAZA , 
2484,2206967,11/15/2022,NORLITE ,Albany,  COHOES ,  628 S SARATOGA ST , 
2485,2206968,11/15/2022,ON RAMP ,Livingston,  GROVELAND ,  SB EXIT 7 RT 390 , 
2486,2206969,11/15/2022,TWIN BRIDGES TRUCK ,Rensselaer,  WYNANTSKILL ,  4025 ROUTE 43 , 
2487,2206970,11/15/2022,COMMERCIAL ,Kings,  BROOKLYN ,  CORNELIA ST/KNICKERBOCKER AVE , 
2488,2206971,11/15/2022,AIR QUALITY- MANURE ,Rensselaer,  MECHANICVILLE ,  2965 RIVER RD , 
2489,2206973,11/15/2022,LEROUX IRON ORE MARKET ,Clinton,  LYON MOUNTAIN ,  3851 NYS ROUTE 374 , 
2490,2206974,11/15/2022,PINE BUSH HS ,Orange,  PINE BUSH ,  156 ROUTE 302 , 
2491,2206975,11/15/2022,PRINDLE PROPERTY ,Onondaga,  SYRACUSE ,  311 BERGNER ROAD , 
2492,2206976,11/15/2022,RESIDENTIAL - MERCURY ,New York,  MANHATTAN ,  219 EAST 66TH STREET , 
2493,2206977,11/15/2022,RESIDENTIAL ,Ulster,  NEW PALTZ ,  111 CAMEO LAKE ROAD , 
2494,2206978,11/15/2022,COUNTRY STORE ,Delaware,  ROXBURY ,  37200 ST HWY 23 , 
2495,2206979,11/15/2022,SUNOCO ,Delaware,  GRAND GORGE ,  37200 STATE HIGHWAY 23 , 
2496,2206980,11/15/2022,COMMERCIAL ,Dutchess,  POUGHKEEPSIE ,  SOUTH AVE/FOX STREET , 
2497,2206981,11/15/2022,POWER PLANT ,Suffolk,  ISLIP ,  PILGRIM STATE PSYC CENTER , 
2498,2206982,11/15/2022,RESIDENTIAL ,Dutchess,  PAWLING ,  34 FENWOOD DRIVE , 
2499,2206983,11/15/2022,NIEMINSKI - BASEMENT AST ,Westchester,  VERPLANCK ,  195 BROADWAY , 
2500,2206984,11/15/2022,RESIDENTIAL ,Putnam,  MAHOPAC ,  26 BONIELLO DRIVE , 
2501,2206985,11/15/2022,TRANSFORMER MVA ,Suffolk,  RIDGE ,  198 LONG WOOD RD , 
2502,2206986,11/15/2022,TRAILER 45 ,Albany,  GUILDERLAND ,  3545 CARMAN RD , 
2503,2206987,11/16/2022,ALCOA BLDG 359 ,St Lawrence,  MASSENA ,  1814 ST RT 131 , 
2504,2206988,11/16/2022,PS 4 ,Richmond,  STATEN ISLAND ,  200 NEDRA LANE , 
2505,2206989,11/16/2022,HARBOR ISLAND PARK ,Westchester,  MAMARONECK ,  100 MAMARONECK AVE , 
2506,2206990,11/16/2022,PRIVATE PROPERTY BLUE STONE ,Nassau,  ISLAND PARK ,  4005 DALY BLVD , 
2507,2206991,11/16/2022,STAMATELOS - UST ,Westchester,  YORKTOWN ,  1628 MORNINGVIEW DRIVE , 
2508,2206992,11/16/2022,MARINI RESIDENCE ,Broome,  CONKLIN ,  PRIDE MANOR TRAILER PARK , 
2509,2206993,11/16/2022,COMMERCIAL WELL PAD ,Schuyler,  PAINTED POST ,  420 COUNTY RTE 16 , 
2510,2206994,11/16/2022,NORLITE ,Albany,  COHOES ,  628 SOUTH SARATOGA RD , 
2511,2206995,11/16/2022,LOGIUDICE RESIDENCE ,Suffolk,  SMITHTOWN ,  81 BIRCHBROOK DRIVE , 
2512,2206997,11/16/2022,SILVER STAR TRANSPORTATION ,Westchester,  YONKERS ,  845 NEPPERHAN AVE , 
2513,2206996,11/16/2022,RESIDENCE ,Nassau,  HICKSVILLE ,  83 SCOOTER LANE , 
2514,2206998,11/16/2022,NIENABER - AST ,Westchester,  VALHALLA ,  125 SOUTH KENSICO AVE , 
2515,2206999,11/16/2022,MCCLEAN AVE SUBSTATION ,Westchester,  YONKERS ,  723 MCCLEAN AVE , 
2516,2207000,11/16/2022,JOHNSON RESIDENCE ,Nassau,  GLEN HEAD ,  93 BROOKVILLE RD , 
2517,2207693,11/16/2022,9599 HORSESHOE ISLAND RD ,Onondaga,  CLAY ,  9599 HORSESHOE ISLAND RD , 
2518,2207001,11/16/2022,RESIDENCE ,Delaware,  DENVER ,  309 DEER RUN RD , 
2519,2207002,11/16/2022,SPOHN DISPOSAL TRUCK ,Oneida,  NEW YORK MILLS ,  WINCHESTER DR/BURRSTONE RD , 
2520,2207006,11/16/2022,FIRE AT FORMER FURNITURE MANUFACTURE BUILDING ,Chautauqua,  JAMESTOWN ,  1061 ALLEN ST , 
2521,2207003,11/16/2022,PAVEMENT ,Onondaga,  MATTYDALE ,  2723 BREWERTON RD , 
